node_id,latitude,longitude,junction_type,source
3204336190,7.619815,80.2459984,AA-Other,AA
12761661750,7.3620709,81.8026336,AA-Other,AA
2907674340,7.2672857,80.5715082,AA-Other,AA
3226356899,7.2652111,80.5565435,AA-Other,AA
13625464816,7.2651586,80.5890679,AA-Other,AA
2920465482,7.3767235,81.8389046,AA-Other,AA
9406713271,7.376896,81.8387867,AA-Other,AA
2966142356,6.9910558,79.9394149,AA-Other,AA
3816390084,6.9783879,79.9275336,AA-Other,AA
2966142456,7.0016342,79.9509089,AA-Other,AA
2966142462,7.0018553,79.9511463,AA-Other,AA
5559025503,7.0019298,79.9513117,AA-Other,AA
2966142464,7.0019962,79.9514665,AA-Other,AA
2966142468,7.0020731,79.9516883,AA-Other,AA
2966142485,7.0027861,79.9535511,AA-Other,AA
2966142476,7.0026922,79.9535534,AA-Other,AA
3345071368,7.0019212,79.9515007,AA-Other,AA
13662447481,7.0028718,79.9556994,AA-Other,AA
2966142501,7.003275,79.9564968,AA-Other,AA
4784496254,7.0030695,79.9563335,AA-Other,AA
3021911951,7.2984206,80.637017,AA-Other,AA
3218446414,7.3066343,80.6345543,AA-Other,AA
3033937986,7.2662078,80.5961248,AA-Other,AA
3810784671,7.2678638,80.5968155,AA-Other,AA
3064234194,7.3704604,80.5278141,AA-Other,AA
4394543338,7.3707501,80.5276412,AA-Other,AA
5239569079,7.3436627,80.5503237,AA-Other,AA
3064234503,7.4328459,80.446494,AA-Other,AA
3064234504,7.4329592,80.4462808,AA-Other,AA
3586058707,7.3724202,80.5259904,AA-Other,AA
4905293870,7.4884944,80.365557,AA-Other,AA
3064571979,7.4863309,80.3669051,AA-Other,AA
4067964377,7.478433,80.3740039,AA-Other,AA
617806911,7.4866465,80.3666611,AA-Other,AA
9562328827,7.4816172,80.3606732,AA-Other,AA
4577768759,6.9342138,79.8555316,AA-Other,AA
3078591002,6.9685243,79.9107312,AA-Other,AA
6266871671,6.0296042,80.2417932,AA-Other,AA
3081634071,6.0293802,80.2421662,AA-Other,AA
3081634077,6.0296099,80.2419129,AA-Other,AA
3081634087,6.0296665,80.24186,AA-Other,AA
3088508684,7.3251742,80.6262241,AA-Other,AA
3088508692,7.3248193,80.6258668,AA-Other,AA
3088508691,7.3247155,80.625787,AA-Other,AA
7037556016,7.3225486,80.6250209,AA-Other,AA
3088508709,7.3223054,80.6248609,AA-AA,AA
3088516296,7.3222071,80.6247722,AA-Other,AA
3088508720,7.3223466,80.6247946,AA-AA,AA
3088508729,7.322392,80.6248281,AA-Other,AA
3088508732,7.3219466,80.6244669,AA-Other,AA
3088508750,7.3218936,80.6244976,AA-Other,AA
3090559903,6.850908,80.264163,AA-Other,AA
3090460074,6.1111066,80.1248126,AA-Other,AA
8421010097,6.7770885,80.3662675,AA-Other,AA
3491138212,6.9525332,80.2131843,AA-Other,AA
3109024823,6.8412508,79.9651421,AA-Other,AA
5969036508,6.8413552,79.9648405,AA-Other,AA
3109068245,7.9155733,81.5215974,AA-Other,AA
3899387302,7.9157429,81.521118,AA-Other,AA
3899387303,7.9158528,81.5211852,AA-Other,AA
6685474058,7.9083995,81.5335762,AA-Other,AA
3120470733,7.1323481,80.3275895,AA-Other,AA
3514813026,7.1050303,80.3358865,AA-Other,AA
3763282547,7.1555317,80.368209,AA-Other,AA
3129331583,7.0234902,80.2614574,AA-Other,AA
3136299955,6.9319442,79.8469445,AA-Other,AA
259648440,6.9276953,79.8498005,AA-Other,AA
3136385191,6.9340094,79.8464391,AA-AA,AA
3141171382,6.9339624,79.84685,AA-Other,AA
3136385193,6.9335263,79.8466517,AA-Other,AA
3136385196,6.9340356,79.8471276,AA-Other,AA
3155986410,6.3366856,80.8458446,AA-Other,AA
10131009918,6.3329039,80.8553176,AA-Other,AA
3147058584,6.3339507,80.8541085,AA-Other,AA
3147058592,6.3340719,80.853913,AA-Other,AA
3147058586,6.3341788,80.8537584,AA-Other,AA
3169826275,7.1491802,80.5802198,AA-Other,AA
4142250035,7.1617254,80.5736346,AA-Other,AA
3170533571,7.3223484,80.6248924,AA-Other,AA
6227950806,7.3352732,80.3000083,AA-Other,AA
3199600250,7.1012394,79.9103381,AA-Other,AA
3204336187,7.6199077,80.246096,AA-Other,AA
2902101194,7.6197961,80.2462163,AA-Other,AA
3557522184,8.5418119,80.8236483,AA-Other,AA
3206095333,7.063978,80.0111988,AA-Other,AA
4789587325,7.0524228,80.004281,AA-Other,AA
3215585621,6.9868988,80.4448612,AA-Other,AA
3216973603,7.0289007,80.2949755,AA-Other,AA
3216973606,7.0290136,80.2949624,AA-Other,AA
3217149379,7.023448,80.2618179,AA-Other,AA
3129331580,7.0235051,80.2614925,AA-Other,AA
3217150024,7.0236393,80.2613164,AA-Other,AA
3217150036,7.0236241,80.2615454,AA-Other,AA
3217232039,7.0729738,80.2692998,AA-Other,AA
4019244695,7.3069035,80.6345707,AA-Other,AA
3219884852,7.2529953,80.3431865,AA-Other,AA
3803143155,7.2535124,80.3481383,AA-Other,AA
3224489753,7.2528236,80.3422631,AA-Other,AA
3219885863,7.2483393,80.3437132,AA-Other,AA
4929241947,7.2482213,80.343574,AA-Other,AA
3219914004,7.2485218,80.3436396,AA-Other,AA
4929241573,7.2487079,80.3435975,AA-Other,AA
3794028977,7.2545666,80.352836,AA-Other,AA
3219994344,7.2521741,80.3396735,AA-Other,AA
4929242050,7.2514075,80.3351317,AA-Other,AA
3220121962,7.2527445,80.3416036,AA-Other,AA
3796385433,7.2527657,80.3422741,AA-Other,AA
3220016719,7.2308643,80.3506791,AA-Other,AA
3220025120,7.2305588,80.3505347,AA-Other,AA
4929241586,7.2478223,80.3432267,AA-Other,AA
3224468484,7.3356208,80.3004478,AA-Other,AA
3224468489,7.3369141,80.301432,AA-Other,AA
3739999316,7.3606693,80.3071431,AA-Other,AA
3226275220,7.2569925,80.5189842,AA-Other,AA
3237492320,7.2655538,80.5520417,AA-Other,AA
3718488870,7.2509556,80.4505945,AA-Other,AA
3237492327,7.2656493,80.5522214,AA-Other,AA
3237363036,8.7594591,80.4999911,AA-AA,AA
3237363045,8.7594605,80.5001501,AA-AA,AA
4137095171,8.7593009,80.5000749,AA-AA,AA
3237363047,8.7590446,80.4999419,AA-Other,AA
3252971709,7.0812013,79.8910695,AA-Other,AA
3268563914,7.1563191,79.871281,AA-Other,AA
3268563916,7.1570678,79.8710505,AA-Other,AA
3271092634,7.2296274,81.8507492,AA-Other,AA
13695573497,5.9741983,80.4382273,AA-Other,AA
13695595627,5.9737985,80.4383218,AA-Other,AA
3289420399,7.0928391,79.9903814,AA-Other,AA
3797644308,7.0927555,79.990642,AA-Other,AA
3289420454,7.0928281,79.9902382,AA-Other,AA
3302140237,7.2184299,81.8496635,AA-Other,AA
7103763200,7.2211509,81.849912,AA-Other,AA
3302140241,7.2183908,81.8497642,AA-Other,AA
7103763193,7.2168677,81.8518225,AA-Other,AA
11765584301,7.2296233,81.8507938,AA-Other,AA
3316122459,7.3769878,81.8388371,AA-Other,AA
3316122455,7.3769925,81.8387512,AA-Other,AA
3316122462,7.3769497,81.8388493,AA-Other,AA
3316122466,7.3769113,81.8387527,AA-Other,AA
3316122454,7.3769687,81.838737,AA-Other,AA
3336273920,8.0431084,80.5958211,AA-Other,AA
4914548524,8.0931088,80.5743885,AA-Other,AA
3336273922,8.0426105,80.59597,AA-Other,AA
3340914298,6.9276427,79.8498962,AA-Other,AA
6537213315,6.9274349,79.8502952,AA-Other,AA
3345071370,7.0018558,79.9513503,AA-Other,AA
3350595478,7.2912365,81.6724782,AA-Other,AA
11715848170,7.2912454,81.6783526,AA-Other,AA
3355393375,6.9117687,79.8646782,AA-Other,AA
10682149765,6.9116398,79.8669109,AA-Other,AA
3364860604,5.9482987,80.5479087,AA-Other,AA
3364864049,5.9482386,80.5349311,AA-Other,AA
3410002327,5.9480304,80.5349228,AA-Other,AA
3364883416,5.9480186,80.5348925,AA-Other,AA
3815814909,6.9675914,80.7675683,AA-Other,AA
3398081272,5.9763359,80.5184288,AA-Other,AA
5771476347,5.97663,80.5183997,AA-Other,AA
3403175022,6.9558693,79.8880178,AA-Other,AA
3422963193,7.2909265,80.6469957,AA-Other,AA
5375634189,7.2880092,80.6472505,AA-Other,AA
3431855593,6.955927,79.8840794,AA-Other,AA
4621924226,6.9559395,79.8879743,AA-Other,AA
3431855654,6.9565815,79.8829313,AA-Other,AA
3431855630,6.9559391,79.8840175,AA-Other,AA
3431908601,6.9721466,79.8859166,AA-Other,AA
3474422106,9.6621462,80.08162,AA-AA,AA
3478101817,7.2658729,80.5962672,AA-Other,AA
3491135822,6.9529643,80.212406,AA-Other,AA
5153486366,7.104056,80.3356444,AA-Other,AA
3518418201,8.2741862,80.5002347,AA-Other,AA
3518418193,8.274076,80.5002315,AA-Other,AA
3518418194,8.2737457,80.5002049,AA-Other,AA
3518418208,8.2740411,80.5001063,AA-Other,AA
3518418214,8.2742228,80.5000996,AA-Other,AA
3518418199,8.2742315,80.500122,AA-Other,AA
3518418203,8.2740989,80.5000515,AA-Other,AA
3518425501,8.0408079,80.5971918,AA-Other,AA
5302260394,8.0399407,80.5983378,AA-Other,AA
3518425508,8.040872,80.5969588,AA-Other,AA
7035050524,8.0422214,80.5960692,AA-Other,AA
3538149112,6.9343147,79.8655891,AA-Other,AA
619227153,6.933926,79.8659741,AA-Other,AA
3538150718,6.9322876,79.860376,AA-Other,AA
3538180787,6.9323207,79.8604813,AA-Other,AA
10268955041,6.9323621,79.8606448,AA-Other,AA
3556443371,6.9320936,79.8607384,AA-Other,AA
3799736775,6.9319155,79.8589606,AA-Other,AA
3556443375,6.9323952,79.8609442,AA-Other,AA
3557474363,8.0398948,80.7553541,AA-Other,AA
6540075345,8.0896008,80.6379976,AA-Other,AA
3575249194,7.481855,80.360892,AA-Other,AA
5248343532,7.4819929,80.361017,AA-Other,AA
3871146838,7.1667924,80.5724351,AA-Other,AA
3594147916,5.9447015,80.5498847,AA-Other,AA
3697151657,5.9446928,80.5499515,AA-Other,AA
13663348779,7.0110916,79.9663891,AA-Other,AA
3600557544,7.0029437,79.9562341,AA-Other,AA
3618872658,7.2713128,80.6053721,AA-Other,AA
3780823908,7.2715079,80.6054069,AA-Other,AA
3645486728,7.4397787,80.631744,AA-Other,AA
13367298677,5.9966559,80.5193404,AA-Other,AA
3637344649,6.152999,81.1447109,AA-Other,AA
6248011188,6.1535751,81.1458494,AA-Other,AA
5289221658,7.3793015,81.6266251,AA-Other,AA
3649864139,7.5765738,79.7958155,AA-Other,AA
3649864144,7.5765224,79.7956095,AA-Other,AA
3649876602,7.5767066,79.7953701,AA-Other,AA
3649873087,7.5782365,79.79435,AA-Other,AA
3649874915,7.5777058,79.7943874,AA-Other,AA
3649874902,7.5776981,79.7942578,AA-Other,AA
3649874906,7.5776417,79.794265,AA-Other,AA
3649876603,7.5768739,79.7953627,AA-Other,AA
3649876604,7.5767381,79.795315,AA-Other,AA
3649878435,7.5768363,79.7954709,AA-Other,AA
3649864133,7.576721,79.7957204,AA-Other,AA
3649878439,7.5764925,79.7956529,AA-Other,AA
6695505199,7.272513,79.8639761,AA-Other,AA
3658467161,7.3461791,79.8398388,AA-Other,AA
3658572654,7.4129991,79.8308858,AA-Other,AA
3662474376,7.4659964,80.62337,AA-Other,AA
3664895173,6.9608995,79.8808778,AA-Other,AA
4426797157,6.9637662,79.8816394,AA-Other,AA
6286620946,9.1540182,80.6498958,AA-Other,AA
3697145064,5.9446118,80.5498618,AA-Other,AA
13695148146,5.9447939,80.5487898,AA-Other,AA
3718488874,7.2511358,80.4500054,AA-Other,AA
3730047332,6.9067985,81.5596611,AA-Other,AA
6685195539,6.9066296,81.5594071,AA-Other,AA
4067142483,6.8780966,81.8289057,AA-Other,AA
3737231765,7.1233486,80.0671468,AA-Other,AA
3742213227,6.89199,79.8625542,AA-Other,AA
3742220438,6.8903314,79.8637229,AA-Other,AA
3742213226,6.891961,79.8624661,AA-Other,AA
3742220440,6.8904385,79.8637775,AA-Other,AA
3742220437,6.8903496,79.8638014,AA-Other,AA
6277459304,6.8881095,79.8643312,AA-Other,AA
3742220439,6.8904213,79.8636999,AA-Other,AA
6266383668,8.7591512,80.5001539,AA-Other,AA
7085697358,8.754207,80.4982602,AA-Other,AA
3770168315,7.0908375,79.991998,AA-Other,AA
3799742997,7.0910052,79.991598,AA-Other,AA
3770168316,7.0909559,79.9921747,AA-Other,AA
3780516705,6.967602,79.9013195,AA-Other,AA
5197144868,6.9679091,79.9016228,AA-Other,AA
3781723165,6.9342933,79.845036,AA-Other,AA
3803143156,7.2534615,80.3481436,AA-Other,AA
3797644263,7.0922957,79.9923026,AA-Other,AA
3797730069,7.0911668,79.9916882,AA-Other,AA
3797644275,7.0924148,79.9922503,AA-Other,AA
3289420390,7.092718,79.9903821,AA-Other,AA
3799780749,7.0912184,79.9994758,AA-Other,AA
8933799512,7.091441,79.9998088,AA-Other,AA
3799780753,7.0909881,79.9993574,AA-Other,AA
5139375451,7.2661342,80.596441,AA-Other,AA
3822164769,6.8755804,79.8610076,AA-Other,AA
4814119777,7.3402061,80.9928922,AA-Other,AA
3825207097,6.9319237,79.8421931,AA-Other,AA
3355420037,6.9346657,79.8427662,AA-Other,AA
3836856289,7.3831775,81.2277726,AA-Other,AA
13431444645,7.3832704,81.2280196,AA-Other,AA
6540645130,6.9906233,79.893253,AA-Other,AA
5319765722,7.3296575,80.3041016,AA-Other,AA
3871134706,7.1668363,80.5723456,AA-Other,AA
3899387301,7.9157948,81.5210315,AA-Other,AA
13907822736,7.9159043,81.5210955,AA-Other,AA
3927772236,7.0728849,80.2692013,AA-Other,AA
3937818066,6.7156074,80.3849877,AA-Other,AA
3937818093,6.7156566,80.3848129,AA-Other,AA
3937818064,6.7156354,80.3849797,AA-Other,AA
3937837841,6.7054053,80.3848089,AA-Other,AA
3937837843,6.7054902,80.3849338,AA-Other,AA
3937837959,6.7055734,80.3848444,AA-Other,AA
3945809610,6.8417024,79.9646254,AA-Other,AA
6292190587,6.8415721,79.9648933,AA-Other,AA
3960797187,6.0285031,80.7948432,AA-Other,AA
3964896717,6.9109859,79.8820529,AA-Other,AA
3983328377,7.2718996,80.6058738,AA-Other,AA
3983328743,7.2715539,80.6056104,AA-Other,AA
13671477050,7.2931467,80.6331699,AA-Other,AA
3983329767,7.2716411,80.6055067,AA-Other,AA
4004620069,7.2931609,80.6351431,AA-Other,AA
4004630079,7.2930862,80.63531,AA-Other,AA
4004620076,7.2931389,80.6349273,AA-Other,AA
6324979463,7.2932716,80.6347419,AA-Other,AA
4004621090,7.2932636,80.6334333,AA-Other,AA
11367587826,7.2932387,80.6333741,AA-Other,AA
13615512124,7.2933243,80.6336079,AA-Other,AA
8936981953,7.293084,80.6359829,AA-Other,AA
6260211179,6.8816367,79.869795,AA-Other,AA
619195378,6.8818678,79.8698367,AA-Other,AA
4019244692,7.3070126,80.6345968,AA-Other,AA
8865864661,7.308231,80.6371277,AA-Other,AA
4019244724,7.3070421,80.6347669,AA-Other,AA
4062722950,8.5872373,81.2151793,AA-Other,AA
4071257597,6.8727727,81.3506385,AA-Other,AA
4087054248,7.1987193,79.8543627,AA-Other,AA
4087054259,7.1985191,79.8544599,AA-Other,AA
6275242615,7.1985763,79.8544334,AA-Other,AA
4108748752,6.924352,80.6062826,AA-Other,AA
5252242470,6.8981448,80.5925873,AA-Other,AA
4136824662,9.6619808,80.0815236,AA-AA,AA
6538060317,9.3138858,80.6964348,AA-Other,AA
4136994005,9.3139506,80.696461,AA-Other,AA
4136994008,9.3147902,80.694085,AA-Other,AA
7042347643,9.4363345,80.4080122,AA-Other,AA
6545546146,9.3136552,80.6962286,AA-Other,AA
6266383664,8.7591254,80.4999879,AA-Other,AA
4137184213,8.9772688,79.9136856,AA-Other,AA
1661614342,8.9771511,79.9137558,AA-Other,AA
4137190999,8.9772331,79.9138189,AA-Other,AA
4137314878,9.5040709,80.2121547,AA-Other,AA
4137314871,9.5039728,80.2122378,AA-Other,AA
4137314881,9.5041156,80.2121627,AA-Other,AA
4137314887,9.5041803,80.2122633,AA-Other,AA
4137349471,8.3208026,80.3815448,AA-Other,AA
4137349478,8.3208511,80.3814737,AA-AA,AA
13564710682,8.3209985,80.3812646,AA-Other,AA
4137349486,8.3209405,80.3815633,AA-Other,AA
4137353395,8.3212508,80.3818978,AA-Other,AA
4137349488,8.3211977,80.3819459,AA-Other,AA
4137349479,8.3208614,80.3816248,AA-Other,AA
4137353396,8.3212846,80.382009,AA-Other,AA
4137359438,8.3315773,80.4034527,AA-Other,AA
1401473107,8.3317815,80.4030565,AA-Other,AA
8795417511,8.3319641,80.403114,AA-Other,AA
5055655462,8.3559109,80.4179352,AA-Other,AA
4137378452,8.5536479,80.4856487,AA-Other,AA
4137378455,8.5536978,80.4858228,AA-Other,AA
4137378458,8.5537692,80.4856121,AA-Other,AA
6537569535,8.5818555,81.1892899,AA-AA,AA
4062722959,8.5874123,81.215111,AA-Other,AA
13929460698,8.5804306,81.2233996,AA-Other,AA
4139586563,8.3273559,80.3610911,AA-Other,AA
7185616200,8.3273496,80.3611958,AA-Other,AA
4140943337,8.0304739,79.8536426,AA-Other,AA
6509597375,7.9928573,79.8974873,AA-Other,AA
5169879067,8.0300107,79.8311392,AA-Other,AA
4147052689,6.9897638,79.8925631,AA-Other,AA
4152511797,6.9900173,79.8928083,AA-Other,AA
4177584094,7.2814371,80.666471,AA-Other,AA
4197383649,6.9116599,79.8581234,AA-Other,AA
4231244458,7.1013749,79.9103518,AA-Other,AA
4365280289,6.8304919,80.9888935,AA-Other,AA
13850088952,6.8305966,80.9892352,AA-Other,AA
4365280295,6.8303718,80.9888102,AA-Other,AA
4388603896,6.9565805,79.882698,AA-Other,AA
4406211219,8.1612735,80.2999667,AA-Other,AA
12815082893,8.161367,80.3000535,AA-Other,AA
5216483990,6.9725522,79.8862754,AA-Other,AA
669218019,6.9209394,79.8464775,AA-Other,AA
7085654864,6.9145794,79.8485923,AA-Other,AA
4515020731,6.9141358,79.8488147,AA-Other,AA
4548513547,7.4903775,80.3651241,AA-Other,AA
4944052746,7.4928805,80.366784,AA-Other,AA
4585299247,7.0640037,80.0111232,AA-Other,AA
7037793024,6.7106541,79.9074376,AA-Other,AA
6230792100,6.9087465,79.8951679,AA-Other,AA
7625469738,6.9083453,79.8931117,AA-Other,AA
6695505185,7.2724496,79.8639434,AA-Other,AA
4784496253,7.0032241,79.956355,AA-Other,AA
6536506696,7.0094492,79.9654033,AA-Other,AA
4785723709,7.0094186,79.9654716,AA-Other,AA
4785723991,7.0108251,79.9662272,AA-Other,AA
4785724017,7.0110345,79.9663544,AA-Other,AA
4789587324,7.0524587,80.0042282,AA-Other,AA
4789942110,7.0732827,80.0162557,AA-Other,AA
5316468079,7.0732059,80.0161714,AA-Other,AA
4790000815,7.0664707,80.0122413,AA-Other,AA
6536495262,7.0687173,80.0131403,AA-Other,AA
4790001153,7.0666524,80.0123226,AA-Other,AA
5316437634,7.066608,80.0122996,AA-Other,AA
4790019632,7.0733397,80.0161999,AA-Other,AA
4790030895,7.0736364,80.0165563,AA-Other,AA
4790019634,7.0732696,80.016123,AA-Other,AA
4790030893,7.0735852,80.0166078,AA-Other,AA
4790030894,7.0737048,80.0166367,AA-Other,AA
4963408994,7.0859827,80.0333615,AA-AA,AA
4790030896,7.0736521,80.016689,AA-Other,AA
4807150323,7.8776481,80.0110176,AA-Other,AA
4807150339,7.8773268,80.011249,AA-Other,AA
4807150337,7.8776362,80.0108524,AA-Other,AA
4807150338,7.8779618,80.0106177,AA-Other,AA
4807150328,7.8777248,80.0109299,AA-Other,AA
6509597376,7.9927269,79.8976227,AA-Other,AA
4807150333,7.8775614,80.0109261,AA-Other,AA
4814119737,7.3402354,80.9939911,AA-Other,AA
4814119780,7.3400384,80.99301,AA-Other,AA
4814119747,7.3401957,80.9930187,AA-Other,AA
4814119803,7.3403134,80.9939947,AA-Other,AA
4814119752,7.3400535,80.9928707,AA-Other,AA
4814119802,7.3403121,80.9940838,AA-Other,AA
4814119811,7.3402366,80.9940877,AA-Other,AA
4851065488,6.6233326,80.5433829,AA-Other,AA
4851072864,6.6234033,80.5431878,AA-Other,AA
4851065502,6.62349,80.5431573,AA-Other,AA
4851065496,6.6234097,80.5430943,AA-Other,AA
4851066124,6.6233932,80.5431781,AA-Other,AA
4851072874,6.6234615,80.5431929,AA-Other,AA
4881181012,7.6987191,81.7181923,AA-Other,AA
6495594259,7.6837174,81.7270138,AA-Other,AA
4903819698,7.8730272,80.6501955,AA-Other,AA
2731988138,7.8742652,80.6510035,AA-Other,AA
4903819843,7.8659405,80.6451296,AA-Other,AA
4903819840,7.864792,80.6442937,AA-Other,AA
6218784867,7.8609567,80.6419692,AA-Other,AA
4944055432,7.4873132,80.3651431,AA-Other,AA
8014344204,8.1260787,80.5631198,AA-Other,AA
4929241911,7.2480555,80.3432561,AA-Other,AA
5237485234,7.2508004,80.3681304,AA-Other,AA
5237485233,7.250794,80.3680686,AA-Other,AA
4929241932,7.248034,80.3431967,AA-Other,AA
4944052730,7.4940003,80.3752217,AA-Other,AA
9513937138,7.4871093,80.3650718,AA-AA,AA
4944055507,7.4871597,80.364719,AA-Other,AA
5248343437,7.4887714,80.3620203,AA-Other,AA
4944055508,7.4870729,80.3649667,AA-AA,AA
4944055634,7.4871341,80.3649916,AA-AA,AA
9568699369,7.4873411,80.3650717,AA-Other,AA
4963408990,7.0866322,80.0324604,AA-Other,AA
4963408992,7.086046,80.0334307,AA-AA,AA
4973240985,6.8306865,80.989423,AA-Other,AA
5055655447,8.3558228,80.4179184,AA-Other,AA
8953454696,8.3556512,80.4168127,AA-Other,AA
5055655457,8.3559211,80.418014,AA-Other,AA
5055655461,8.3558132,80.4180397,AA-Other,AA
5055655453,8.3558388,80.4180526,AA-Other,AA
5140888508,7.2481245,80.3431956,AA-Other,AA
3219914003,7.2483839,80.3436248,AA-Other,AA
5142136907,6.1550393,81.1487945,AA-Other,AA
5142136908,6.1550028,81.1487297,AA-Other,AA
5144316609,6.1549236,81.1487788,AA-Other,AA
6248011187,6.1535116,81.1458993,AA-Other,AA
5169879060,8.0301856,79.8311668,AA-Other,AA
5169879064,8.0300698,79.831221,AA-Other,AA
5169879070,8.0300629,79.8310527,AA-Other,AA
5197144862,6.9677658,79.9023286,AA-Other,AA
5197144866,6.9678265,79.9015615,AA-Other,AA
6225766462,6.967299,79.9011461,AA-Other,AA
5212489397,5.9526188,80.535191,AA-Other,AA
5212489400,5.9575344,80.5309168,AA-Other,AA
5212490356,5.9548737,80.5334951,AA-Other,AA
5212490345,5.9585783,80.5300518,AA-Other,AA
6281776284,9.2321508,80.8053387,AA-Other,AA
5234940057,6.0325089,80.2167161,AA-Other,AA
12126721597,6.0328113,80.2149929,AA-Other,AA
5245953959,7.4866822,80.3665799,AA-Other,AA
5245953965,7.4867426,80.3667269,AA-Other,AA
5248343520,7.4868142,80.3648627,AA-Other,AA
3871146840,7.1666953,80.5723901,AA-Other,AA
5280287630,7.011124,79.966321,AA-Other,AA
5280287631,7.011067,79.9662868,AA-Other,AA
5300890594,6.6803432,80.4024119,AA-Other,AA
5302260364,8.0351562,80.5996889,AA-Other,AA
3518425520,8.0406964,80.5970628,AA-Other,AA
5302260378,8.0351854,80.5997935,AA-Other,AA
5302260404,8.0347795,80.5998448,AA-Other,AA
5302260392,8.0398902,80.5983834,AA-Other,AA
5315984604,7.0912119,79.9963088,AA-Other,AA
5315984610,7.091163,79.9974726,AA-Other,AA
5315984609,7.0911437,79.9981096,AA-Other,AA
3799780754,7.0910905,79.9993122,AA-Other,AA
5315988834,7.0915942,79.9948634,AA-Other,AA
5316437630,7.0668874,80.0124359,AA-Other,AA
6536495259,7.0724458,80.0153447,AA-Other,AA
6227950832,7.3336922,80.2999493,AA-Other,AA
6227950822,7.3297963,80.3036328,AA-Other,AA
5320836383,7.4867944,80.3649335,AA-Other,AA
9562328822,7.4819489,80.3610876,AA-Other,AA
5342371002,7.3298744,80.3036358,AA-Other,AA
5353821700,7.3298471,80.3038324,AA-Other,AA
5353842347,7.3348733,80.29941,AA-Other,AA
5353863009,7.3354777,80.3001752,AA-Other,AA
13572508097,8.320807,80.3945226,AA-Other,AA
7098642099,9.6650376,80.0093184,AA-Other,AA
9676457521,6.8473134,79.9263968,AA-Other,AA
5804555894,7.2194548,79.8454793,AA-Other,AA
3914008960,6.8414724,79.9645176,AA-Other,AA
5969063938,6.8393427,79.9699666,AA-Other,AA
9676457522,6.8470045,79.9268538,AA-Other,AA
6227950792,7.3334982,80.2998461,AA-Other,AA
6227950833,7.3336195,80.2999102,AA-Other,AA
6227950826,7.3297664,80.3033698,AA-Other,AA
6227950824,7.32987,80.3036066,AA-Other,AA
6228139620,6.6474259,80.701381,AA-Other,AA
6228139621,6.647536,80.7012609,AA-Other,AA
6248011210,6.152874,81.1446929,AA-Other,AA
6258386252,6.9232044,79.8523707,AA-Other,AA
6258386253,6.922958,79.8524552,AA-Other,AA
6272317584,5.9738602,80.4383165,AA-Other,AA
13695573498,5.9741119,80.4382168,AA-Other,AA
13695595606,5.9737927,80.4389864,AA-Other,AA
6276892160,7.0868306,79.8904239,AA-Other,AA
6286620938,9.153809,80.6495129,AA-Other,AA
2731988118,7.8741575,80.6510337,AA-Other,AA
6291947089,8.3208482,80.3945655,AA-Other,AA
6292190472,6.8411853,79.965313,AA-Other,AA
6294143289,6.8728562,81.3505781,AA-Other,AA
6294563995,9.6651428,80.009412,AA-Other,AA
4004620083,7.2932213,80.6349796,AA-Other,AA
6388461497,6.8475171,79.86599,AA-Other,AA
6475692032,6.0325677,80.2172223,AA-Other,AA
7030628001,6.846308,79.9484921,AA-Other,AA
13682136254,6.8414795,79.96444,AA-Other,AA
6492867598,6.037783,80.2501112,AA-Other,AA
6492867585,6.0377709,80.249798,AA-Other,AA
13698912444,6.0378407,80.2497973,AA-Other,AA
13698912446,6.0377744,80.2499941,AA-Other,AA
6492867599,6.0378789,80.2501133,AA-Other,AA
13698912417,6.0379108,80.2503903,AA-Other,AA
6495299701,7.7204336,81.6958941,AA-Other,AA
6495299637,7.7269957,81.6859374,AA-Other,AA
6495299644,7.727041,81.6858607,AA-Other,AA
6495299640,7.7271004,81.6857616,AA-Other,AA
6495299700,7.720356,81.6958846,AA-Other,AA
6495343855,7.7199862,81.6966221,AA-Other,AA
6495299702,7.7198999,81.6965981,AA-Other,AA
6495343851,7.7180283,81.6988188,AA-Other,AA
6495343850,7.7181115,81.6988903,AA-Other,AA
6495360806,7.7204625,81.7011584,AA-Other,AA
2078972802,7.7217106,81.7027761,AA-Other,AA
6495360843,7.7203073,81.7011609,AA-Other,AA
6495398254,7.7172618,81.7101399,AA-Other,AA
6495398255,7.7160364,81.7105015,AA-Other,AA
13740014577,7.7123953,81.7103442,AA-Other,AA
6495398267,7.7203971,81.7053117,AA-Other,AA
6495398268,7.7203693,81.705291,AA-Other,AA
6495398199,7.7216289,81.7029083,AA-Other,AA
6495398269,7.7203039,81.705379,AA-Other,AA
6495398273,7.7217303,81.7029469,AA-Other,AA
6495594238,7.9396697,81.0004359,AA-Other,AA
7262773170,7.6729107,81.7334896,AA-Other,AA
6495594260,7.6836888,81.7269624,AA-Other,AA
6495621993,7.6986799,81.7181177,AA-Other,AA
6495621995,7.7041119,81.7149249,AA-Other,AA
6495621994,7.7041446,81.7149848,AA-Other,AA
4712510859,7.7122909,81.7102393,AA-Other,AA
8865864660,7.3081923,80.6372002,AA-Other,AA
6509196189,7.3080819,80.6371289,AA-Other,AA
6509196200,7.3074249,80.6364172,AA-Other,AA
6509727157,7.717942,80.1463369,AA-Other,AA
6509727158,7.7177534,80.1464857,AA-Other,AA
6511383113,7.656079,80.2206864,AA-Other,AA
