junction_id,latitude,longitude,reachable_nodes,average_distance,maximum_distance
33389255,5.973052,80.361972,4117,193277.6,517550.47
1233269778,5.981115,80.340288,4117,192063.16,514936.21
11542234727,5.96545,80.379443,4117,194289.96,519689.24
33389341,5.942888,80.568388,4117,205409.88,545083.89
250131773,5.945222,80.565417,4117,205055.35,544652.63
33389417,5.928262,80.587898,4117,206543.16,548034.86
13709350352,5.928169,80.589219,4117,206591.54,548182.0
33389466,5.984559,80.724883,4117,208267.99,567590.92
1750306782,5.999459,80.740972,4117,207666.1,565769.37
250131591,5.964551,80.694546,4117,206555.32,562766.03
35436490,7.265772,80.592541,4117,132451.35,349356.54
258029156,7.264124,80.592942,4117,132472.53,349164.23
7094700078,7.265819,80.592385,4117,132449.33,349374.64
44265232,6.728308,81.102857,4117,184348.06,466780.99
2610876638,6.518642,81.127026,4117,188229.63,491718.55
44265234,6.732073,81.101954,4117,184160.8,466352.72
13739751298,6.732062,81.101888,4117,184157.36,466345.33
1135398600,6.732854,81.106916,4117,184551.83,466908.57
44265239,6.735286,81.099451,4117,184200.59,465879.35
603240642,6.731658,81.099805,4117,184078.15,466288.27
6658588595,6.873016,81.049115,4117,177143.28,439181.71
44534497,6.032754,80.217485,4117,183731.95,498616.75
138713209,6.032452,80.217359,4117,183737.12,498601.06
44534546,6.032962,80.217665,4117,183737.92,498647.15
47822231,6.037348,80.228239,4117,184070.36,499972.83
8703211017,6.034104,80.235252,4117,184469.24,500833.88
47824936,6.03757,80.227257,4117,184050.76,499861.4
49364006,6.874294,81.046791,4117,176953.33,438817.29
49364356,6.873478,81.031248,4117,175422.46,436012.08
2145042656,6.899254,81.058098,4117,177781.15,431081.35
49368092,6.894038,80.87,4117,169708.05,434574.2
2078611991,6.905803,80.909761,4117,172329.41,440601.02
3682574805,6.916861,80.831304,4117,167090.01,426764.44
49368243,6.906296,80.914051,4117,172659.73,441359.89
1147075948,6.93709,80.990966,4117,176327.11,430918.4
2026114937,6.90394,80.912574,4117,172432.02,441008.47
49371992,6.976945,80.762255,4117,162785.71,414365.16
77682693,6.973199,80.765422,4117,162591.09,414973.61
3584750699,6.979142,80.758368,4117,162961.42,413813.08
49378902,7.134396,80.597819,4117,142697.58,368716.94
3217407684,7.132264,80.588592,4117,141486.63,367323.54
1834922625,7.0968,80.645875,4117,151365.81,380954.48
50366409,7.146537,80.097002,4117,115747.46,378371.56
617823296,7.168521,80.12413,4117,115674.27,374210.8
324965926,7.143901,80.095598,4117,115670.64,378707.5
324965995,7.143891,80.095669,4117,115669.96,378702.52
50415021,6.72506,79.906574,4117,130460.1,407636.03
665685894,6.726415,79.905424,4117,130380.87,407439.15
50415165,6.629178,79.943101,4117,136661.73,419216.73
12109482770,6.663844,79.930592,4117,134698.5,415062.6
1138325237,6.609891,79.951682,4117,138324.79,421569.36
50415206,6.561112,79.968943,4117,142148.52,427361.48
9634869050,6.561284,79.968901,4117,142136.45,427341.87
50422936,6.797428,79.888573,4117,126075.36,398667.86
2361900649,6.794989,79.887871,4117,126279.79,398950.58
54398901,6.055758,80.181158,4117,181848.59,493546.65
1781355217,6.063348,80.1755,4117,181367.8,492480.7
7095171150,6.038272,80.205637,4117,183436.02,497115.1
59947552,6.032158,80.239635,4117,184723.96,501380.25
6492867596,6.037767,80.249368,4117,185418.57,502684.69
309913698,6.030876,80.240754,4117,184887.72,501568.75
60654455,5.960561,80.456307,4117,198048.41,529867.99
1231879141,5.941081,80.494351,4117,200758.33,535986.29
1675705732,5.962758,80.456278,4117,197932.78,529624.93
60797056,6.86242,79.863849,4117,123308.67,390642.2
60797372,6.861148,79.864128,4117,123363.84,390786.33
1249801968,6.85307,79.86582,4117,123621.88,391699.54
60797439,6.847521,79.866065,4117,123966.67,392314.51
10603977997,6.830512,79.867838,4117,124848.87,394220.64
60797607,6.608353,79.952617,4117,138461.91,421768.67
60797926,6.071555,80.163101,4117,180612.75,490807.34
3090456359,6.110708,80.125148,4117,177375.49,484375.9
60798009,6.812814,79.880774,4117,125534.24,396708.11
7085495071,6.819486,79.873616,4117,125234.99,395615.55
61802472,6.943806,79.878178,4117,120076.74,380480.74
1431441533,6.949523,79.878457,4117,120045.62,379846.68
61802550,6.950346,79.878467,4117,120022.06,379755.65
253022456,6.950641,79.878606,4117,120043.84,379719.19
77368738,6.032655,80.216831,4117,183716.15,498534.41
3379676395,6.032557,80.217201,4117,183724.5,498578.47
77379011,6.032906,80.796545,4117,202671.2,556938.94
1340667695,6.097108,80.875941,4117,198916.04,550932.57
3960868163,6.032746,80.79646,4117,202669.55,556943.45
77379074,6.02867,80.794891,4117,202878.23,557440.42
3960797189,6.028537,80.794853,4117,202888.67,557455.7
77381284,6.830251,80.988599,4117,173785.18,444404.96
4365280299,6.830461,80.988745,4117,173788.75,444389.79
2026106458,6.829302,80.987565,4117,173787.9,444560.89
2035811429,6.971921,80.766708,4117,162544.47,415175.88
77684317,6.959873,80.770946,4117,162311.55,416831.57
3390636008,6.959213,80.771989,4117,162380.84,416969.84
3390634865,6.960735,80.769262,4117,162220.81,416620.92
77844809,6.829735,80.993331,4117,173989.2,443860.8
91030247,6.931298,79.84231,4117,122399.62,384346.28
7153699537,6.929543,79.842754,4117,122443.72,384548.72
98554099,6.035714,80.389067,4117,190720.95,519325.82
98554144,6.042467,80.410069,4117,191973.37,521877.13
252541774,6.03497,80.315637,4117,188952.14,510887.6
98554769,6.090296,80.476194,4117,194881.08,531358.36
2164965693,6.091127,80.476524,4117,194792.85,531259.12
1231840453,6.02431,80.495657,4117,200108.08,536916.95
102737773,6.021975,80.796185,4117,203684.18,558339.9
102737884,6.022295,80.795859,4117,203638.59,558289.35
3256396052,6.021658,80.79635,4117,203720.16,558379.79
102737846,6.022712,80.795597,4117,203589.15,558234.51
3592218007,6.025618,80.794273,4117,203194.49,557802.02
127658294,6.911448,79.870944,4117,121294.44,384795.57
248608270,6.9116,79.86715,4117,121538.03,385208.5
4798976659,6.911314,79.876272,4117,120834.03,384206.48
127658312,6.890439,79.856536,4117,122688.68,387869.72
191792898,6.893812,79.855404,4117,122581.87,387476.23
127659606,6.958552,80.221885,4117,119056.25,402305.08
191856851,6.964714,80.263796,4117,119826.29,398540.44
3095525776,6.952377,80.213381,4117,119074.9,403686.58
127660871,6.878667,79.874506,4117,121993.56,387786.18
2247695861,6.878304,79.876349,4117,121966.39,387775.5
127660889,6.877495,79.879466,4117,122094.65,388098.88
10771363400,6.873967,79.881828,4117,122191.08,388579.76
129605583,6.720228,80.055796,4117,127294.38,417777.81
1212770520,6.726098,80.033969,4117,127796.71,415147.31
256663997,6.718127,80.058681,4117,127501.52,418177.02
129607626,6.854796,80.089391,4117,121020.8,408214.73
1723172770,6.858475,80.091102,4117,120842.58,407749.96
1697583102,6.854361,80.08905,4117,121037.59,408276.25
129610044,6.903139,80.087447,4117,119691.57,402552.11
1150403364,6.911323,80.09367,4117,119776.5,403019.48
1697437102,6.859088,80.091374,4117,120822.34,407672.57
129615686,6.841196,80.003114,4117,123334.55,402456.26
2068162856,6.837921,79.98511,4117,123870.14,400412.55
1430578050,6.844638,80.015473,4117,123052.53,404069.18
129615826,6.844796,79.930892,4117,123647.28,394995.88
635164975,6.846425,79.94838,4117,123170.63,396124.48
642867474,6.844962,79.930285,4117,123610.95,394925.79
129615869,6.851894,79.919736,4117,123644.37,393525.22
619918508,6.849,79.92448,4117,123475.41,394141.37
619956323,6.857754,79.908513,4117,123207.2,392081.75
129615924,6.862979,79.901438,4117,122751.05,391089.12
9959089698,6.865023,79.896774,4117,122593.98,390570.36
2071116345,6.85787,79.908414,4117,123201.17,392064.93
129615942,6.86512,79.896572,4117,122583.35,390545.57
651260245,6.865236,79.896292,4117,122577.37,390512.12
130019052,6.92097,79.846569,4117,122627.88,385602.29
4515020714,6.91877,79.847264,4117,122713.43,385857.48
130445177,6.240919,80.053581,4117,167272.46,466736.29
130445309,6.238873,80.054128,4117,167399.25,466971.83
130445589,6.229533,80.054273,4117,168309.3,468010.78
248048875,6.183389,80.072123,4117,171815.53,473852.52
130462216,5.946267,80.530242,4117,202408.84,540188.92
138713219,6.032408,80.217174,4117,183730.01,498574.54
5234940056,6.032512,80.2168,4117,183721.44,498530.49
666903979,6.895429,79.854876,4117,122520.3,387288.08
191794735,6.921106,79.846401,4117,122627.48,385584.88
7081602427,6.923633,79.845489,4117,122608.67,385287.66
191799826,6.912016,79.852016,4117,122283.89,385926.8
6272039662,6.91206,79.851657,4117,122281.82,385928.84
191816795,6.906006,79.859,4117,122034.19,385916.46
269351942,6.909092,79.857454,4117,122149.69,385880.11
8169922827,6.971153,80.265256,4117,119959.74,397672.36
198601066,7.02397,80.261265,4117,119921.12,391615.37
3217150026,7.023713,80.261472,4117,119930.61,391652.03
5153458214,7.045755,80.253827,4117,119841.23,388762.08
198851718,6.14049,80.09974,4117,174995.54,479801.54
3090460083,6.111305,80.124407,4117,177322.88,484267.67
206594633,6.878591,79.872732,4117,122099.45,387984.03
206596162,7.047746,79.897047,4117,121587.93,367937.88
1475773455,7.051814,79.8966,4117,121586.63,367466.91
206597309,7.131169,79.876188,4117,123086.17,358145.34
3805872958,7.139639,79.874716,4117,123866.37,357194.58
245519497,6.716991,80.06153,4117,127684.84,418532.83
1446610199,6.716933,80.061755,4117,127699.8,418558.55
245519498,6.716824,80.062962,4117,127793.0,418692.72
253718899,6.717448,80.066074,4117,128014.07,419064.42
247139123,6.958809,80.522017,4117,139861.28,396716.14
247139339,6.931211,80.551429,4117,142836.82,402035.57
1190507161,6.963023,80.518039,4117,139453.48,396013.08
5252242488,6.898034,80.592531,4117,146579.61,410034.35
247140202,6.947529,80.630008,4117,150778.61,408722.6
4108748760,6.925229,80.608955,4117,149402.87,410336.41
4507913122,6.939583,80.660292,4117,154922.71,414478.06
247140495,6.930383,80.717922,4117,162457.31,425471.96
247140995,6.937477,80.738372,4117,163129.94,423657.75
3517327762,6.927115,80.686959,4117,157873.83,418698.55
247141016,6.940939,80.74424,4117,163188.45,422781.98
3390658487,6.949311,80.773767,4117,162569.86,418269.72
10682149773,6.911558,79.866968,4117,121542.94,385196.53
3279650333,5.964547,80.691781,4117,206567.46,562433.3
2155946168,5.946855,80.556644,4117,204273.13,543421.02
250731003,6.909465,79.896874,4117,121317.99,385969.83
13399644563,6.90866,79.898432,4117,121355.72,386164.43
2434214580,6.037616,80.304472,4117,188322.73,509552.04
253022446,6.943845,79.878294,4117,120069.76,380480.62
4422642586,6.943432,79.878319,4117,120086.58,380526.42
324997824,6.955601,79.882897,4117,120031.35,378993.51
253022458,6.950953,79.87903,4117,120044.52,379836.26
1431441535,6.949989,79.878606,4117,120019.84,379798.73
253022461,6.955558,79.883004,4117,120008.8,379163.69
1796922853,6.743897,80.176348,4117,127086.81,425819.41
5693657962,7.293033,80.637749,4117,135057.7,344281.85
258025225,8.032095,80.772584,4117,170915.18,335114.21
3213759120,8.063832,80.8984,4117,183467.38,349799.99
258025517,7.857886,80.652269,4117,153747.7,310608.95
1651774036,7.86042,80.6522,4117,153607.71,310328.66
258049598,7.707253,80.653586,4117,158196.46,307788.39
258029159,7.260362,80.592677,4117,132757.71,349589.05
258029175,7.264192,80.59396,4117,132521.77,349051.49
2078331482,7.257836,80.590662,4117,132780.41,350035.14
3033937981,7.266131,80.596094,4117,132630.82,348714.1
258030081,6.873733,79.881906,4117,122195.07,388607.09
10771363401,6.873946,79.881765,4117,122195.17,388587.05
4582456531,6.870435,79.887024,4117,122276.8,389286.98
258049265,7.409225,80.609506,4117,142939.25,328636.06
258049267,7.410153,80.609492,4117,143004.32,328523.32
3616502607,7.35703,80.617506,4117,138647.8,335621.81
1727358941,7.423959,80.610607,4117,144485.65,325852.29
258049379,7.465742,80.623776,4117,147570.57,320381.14
3662474367,7.465916,80.623432,4117,147537.5,320344.71
3620006922,7.449395,80.631013,4117,147340.37,322473.68
2083007820,7.466215,80.623293,4117,147542.45,320306.01
1980552001,7.480923,80.623403,4117,148253.46,318647.09
258049453,7.530715,80.625866,4117,147835.94,313058.28
3710121977,7.694751,80.652109,4117,157623.55,306333.92
258053453,6.908812,79.895278,4117,121316.11,385896.61
6230885416,6.909331,79.896049,4117,121298.87,385900.43
258523315,7.954539,80.999038,4117,194260.84,349146.22
258523345,7.94556,80.999961,4117,194760.67,350128.68
1241520120,7.998768,80.925384,4117,188440.84,345829.93
7734473410,7.941364,81.000278,4117,194990.08,349795.76
258523358,7.941359,81.000205,4117,194992.2,349795.78
259648460,6.915216,79.855985,4117,122232.52,385690.02
6258386258,6.92253,79.852573,4117,122339.47,385267.01
3164393649,6.912922,79.855691,4117,121983.22,385433.76
263155120,7.18726,80.58945,4117,137137.98,358396.58
3591084262,7.166994,80.572465,4117,137384.23,362111.83
263155217,7.214638,80.598026,4117,135882.03,354918.72
263179584,7.241126,80.593358,4117,133909.18,351904.69
1855322535,7.255015,80.58959,4117,132880.14,350549.15
268931354,6.885118,79.86683,4117,122301.45,387782.96
1792664495,6.884991,79.867007,4117,122279.15,387758.88
3742192428,6.888089,79.864247,4117,122277.56,387534.4
269202453,6.911868,79.864477,4117,121496.67,384933.66
3355393382,6.9118,79.864664,4117,121486.56,384929.79
269202456,6.91164,79.864666,4117,121492.74,384948.3
3355393361,6.911596,79.86463,4117,121496.1,384954.61
6524681178,6.911464,79.856309,4117,122000.91,385588.77
275517851,6.905166,79.905698,4117,121493.43,387069.19
663702778,6.903944,79.906832,4117,121543.4,387253.42
292783948,7.200907,79.853314,4117,126361.92,349934.59
403881177,7.205506,79.851177,4117,126266.83,349373.8
308865192,7.979087,79.83329,4117,173709.42,352493.25
1731568828,7.764948,79.828859,4117,159106.49,343386.19
1731470195,7.980907,79.833597,4117,173735.95,352289.16
309033793,6.946793,80.214986,4117,119560.27,404439.89
3510278658,6.952221,80.212581,4117,119095.88,403776.61
3090078667,6.853357,80.26161,4117,124981.57,415114.18
3081634094,6.029926,80.241612,4117,184953.99,501710.66
310860950,6.685328,80.396078,4117,136615.27,442989.5
3937837818,6.705202,80.38509,4117,136707.73,440098.89
5303300108,6.684363,80.396713,4117,136675.21,443117.64
1797858594,6.731728,80.27735,4117,129762.57,431108.91
310863031,6.583227,80.573172,4117,147985.04,468655.15
2152800310,6.583367,80.573141,4117,147978.1,468639.22
311128308,6.429705,79.999598,4117,151748.53,442885.63
1094458277,6.418923,80.002517,4117,152877.86,444423.75
1138480331,6.429825,79.999635,4117,151740.78,442871.82
313407297,7.253072,79.853639,4117,128017.16,343485.93
1478609150,7.253661,79.854847,4117,127982.33,343336.83
7786917078,7.135784,80.089554,4117,115915.85,379889.48
324966462,7.135859,80.089517,4117,115915.71,379886.34
324969585,7.109221,80.048747,4117,116962.82,380670.8
7621971271,7.115771,80.055698,4117,116728.67,379567.51
324988637,6.978225,79.927387,4117,119333.1,379277.29
3864419806,6.978178,79.927346,4117,119333.58,379270.34
324988797,6.977972,79.927138,4117,119336.3,379238.03
3478551526,6.976708,79.925804,4117,119373.43,379034.78
324994643,6.975689,79.924641,4117,119407.31,378857.36
844679704,6.97675,79.925754,4117,119376.34,379027.46
324997495,6.966849,79.899849,4117,119817.16,379133.32
621175136,6.957377,79.889726,4117,120078.59,379191.77
324997506,6.95574,79.887733,4117,120100.72,379467.7
3431855628,6.955732,79.884039,4117,119998.64,379056.87
324998173,6.956038,79.882944,4117,120028.43,378944.24
2499137348,6.956498,79.882738,4117,120025.13,378888.43
325000016,6.957427,79.88965,4117,120082.85,379181.69
4476504845,6.9669,79.899754,4117,119824.02,379127.7
325003402,6.9606,79.881112,4117,120285.53,378391.82
1924772358,6.96006,79.88107,4117,120262.26,378452.85
325009601,6.956998,79.882522,4117,120058.78,378827.56
3431855608,6.956689,79.882853,4117,120039.58,378877.85
325011481,6.963759,79.881712,4117,120318.82,378034.24
3664895156,6.96076,79.881128,4117,120296.41,378373.44
374112182,5.952618,80.535072,4117,202833.18,541255.53
1231840826,5.954818,80.533444,4117,203132.03,541560.98
403875118,6.908245,79.898965,4117,121373.32,386239.1
2064203704,7.214265,79.847174,4117,126404.52,348308.96
403899731,7.02177,79.899553,4117,121146.98,370914.26
403899740,6.990665,79.893185,4117,120617.7,374617.28
8112505448,7.015404,79.898343,4117,121193.68,371643.6
403899785,6.98125,79.888054,4117,120745.39,375844.22
3577871618,6.985667,79.889075,4117,120734.49,375336.27
445260233,7.059953,80.25984,4117,120188.8,386941.65
2087261005,7.072763,80.269014,4117,120766.82,385358.77
5153458215,7.04596,80.25379,4117,119842.22,388739.06
445969634,7.252045,80.435213,4117,127929.04,368950.33
3591964802,7.252078,80.435347,4117,127933.56,368935.1
570766494,7.25252,80.377078,4117,123569.25,362599.1
445970143,7.250499,80.362919,4117,122766.99,361833.06
4929241610,7.25078,80.367834,4117,123095.41,362378.67
3219914093,7.25493,80.35391,4117,122080.32,360705.94
562824120,7.858377,80.639391,4117,153003.59,308411.44
7765135906,7.762797,80.573935,4117,147585.61,295407.67
6218784868,7.861014,80.641899,4117,153084.47,308816.61
562824290,7.750256,80.56305,4117,146873.34,293559.16
2093608214,7.756201,80.567973,4117,147106.67,294417.69
566553126,7.944299,80.629244,4117,159758.47,318949.94
7927504084,7.947339,80.628553,4117,160012.66,319295.34
566569982,8.321221,80.382335,4117,187999.03,354874.92
1181921887,8.32122,80.382,4117,187986.99,354837.99
5364431661,8.320194,80.392883,4117,188370.6,356043.44
566574620,8.341625,80.411734,4117,190169.99,359550.78
1981468985,8.335291,80.411006,4117,189706.74,359030.3
5785122163,8.342314,80.411876,4117,190132.43,359472.17
3518437204,8.164915,80.536835,4117,178018.79,346111.98
567011739,8.130774,80.56153,4117,174253.22,341243.64
8014319683,8.127337,80.562747,4117,173932.65,340840.63
567011837,8.092188,80.629386,4117,171424.45,337253.84
6540075346,8.089691,80.637775,4117,172228.55,338245.01
570765602,7.322519,80.622878,4117,135928.96,340233.09
3088508767,7.321903,80.624392,4117,135768.18,340038.04
3088508746,7.321851,80.624419,4117,135765.52,340044.57
570765771,7.327799,80.577971,4117,136987.11,345873.46
2131510192,7.331298,80.571024,4117,136639.43,346411.7
4929241606,7.250824,80.368325,4117,123128.0,362433.09
598168274,6.768248,80.958492,4117,170967.2,454651.62
603240427,6.763807,80.913127,4117,169572.37,460924.49
598168296,6.7689,80.959997,4117,171090.49,454443.43
2646312392,6.789009,80.970184,4117,172685.46,451595.3
599347546,6.809813,79.882947,4117,125616.5,397118.09
7085525496,6.812723,79.880845,4117,125537.13,396720.89
602759879,8.336848,80.406344,4117,189476.89,358468.23
1146218640,8.33512,80.410581,4117,189670.92,358972.64
4137359440,8.332315,80.403262,4117,188973.34,357857.82
602759923,8.039828,80.598326,4117,166531.74,330280.07
5302260374,8.039879,80.598278,4117,166536.58,330287.83
3157384370,6.743534,81.018165,4117,180432.57,476658.46
1712466837,6.767411,80.847306,4117,168610.91,470378.08
603247200,5.973746,80.429341,4117,196227.82,526212.08
1397128195,5.973715,80.429562,4117,196238.82,526236.79
1397090864,5.973684,80.428191,4117,196157.67,526082.35
610951677,6.16363,81.162676,4117,206860.25,539281.86
5144316608,6.154959,81.148846,4117,206277.89,541094.6
3674777304,6.192465,81.184166,4117,208102.04,535163.34
610955288,6.434991,81.130872,4117,185809.17,501123.29
10132667231,6.434831,81.130877,4117,185813.82,501140.97
610970078,6.255407,81.227095,4117,205735.75,526016.93
13055938742,6.25561,81.227078,4117,205721.97,526002.52
3677422292,6.21154,81.204271,4117,208997.24,532057.42
615737752,7.999733,80.27134,4117,164712.23,317379.09
2093611694,8.151093,80.294577,4117,174552.54,332744.86
2638058811,7.995881,80.270799,4117,164509.69,316944.33
617806916,7.486847,80.36613,4117,126998.04,328860.08
5245953970,7.486781,80.366589,4117,127016.39,328816.19
9513937134,7.487006,80.365332,4117,126938.36,328770.24
617806943,7.488805,80.362096,4117,127143.74,328787.67
5248343448,7.487222,80.364731,4117,126950.29,328792.24
3167641878,7.195687,80.153182,4117,116914.2,371477.2
617967898,7.229818,80.201567,4117,117175.25,364535.58
1427371978,7.226387,80.199136,4117,117138.43,365000.52
617967952,7.241352,80.211272,4117,117497.58,362702.15
5764078202,7.242053,80.211633,4117,117542.52,362614.49
7087535778,7.241308,80.211446,4117,117504.92,362700.0
617968149,7.250859,80.332131,4117,120838.98,359322.67
13811688265,7.23533,80.310239,4117,120109.56,363675.12
4929242043,7.251396,80.334998,4117,121040.39,359663.03
3851353586,7.282882,80.324716,4117,122929.07,354921.98
618027759,6.912061,79.850941,4117,122320.85,385975.05
1963939812,6.912229,79.851458,4117,122283.86,385914.74
618096975,6.898955,79.860342,4117,122199.32,386566.42
620382516,6.903211,79.858611,4117,122199.28,386252.23
618273393,6.879391,79.859822,4117,123031.7,389064.61
3617768739,6.886231,79.857802,4117,122781.86,388275.8
9565952986,6.878286,79.860185,4117,123056.12,389195.01
618514963,6.910428,79.887889,4117,121132.96,385014.19
10219043311,6.910736,79.887521,4117,121120.18,385005.42
618514969,6.908558,79.895302,4117,121315.33,385908.02
4692166486,6.908283,79.894681,4117,121312.75,385839.96
618528183,6.909148,79.896233,4117,121303.28,385929.1
2122125311,6.908625,79.89541,4117,121320.56,385921.9
618604210,8.030379,79.828958,4117,177309.7,353895.11
1400433848,8.030225,79.830792,4117,177352.6,353688.32
618605190,8.030444,79.853876,4117,178250.83,352687.41
4140943332,8.03039,79.853709,4117,178235.8,352668.02
619152165,6.903888,79.906778,4117,121546.68,387262.01
1429213457,6.905082,79.90564,4117,121497.22,387080.48
619152185,6.905983,79.904514,4117,121473.43,386924.95
1912464464,6.908093,79.899033,4117,121381.07,386270.49
619195381,6.881769,79.869884,4117,122401.25,388238.8
4011680781,6.881386,79.870062,4117,122421.23,388285.6
619195388,6.881768,79.869607,4117,122396.11,388225.45
4011682730,6.882212,79.869528,4117,122384.72,388175.38
619224223,6.940053,79.878341,4117,120185.12,380900.3
1863416593,6.940053,79.878213,4117,120190.6,380896.12
619224226,6.940168,79.878216,4117,120188.46,380883.45
1863416599,6.940167,79.878338,4117,120182.99,380887.72
12373680251,6.943379,79.878212,4117,120095.66,380528.12
619227137,6.93451,79.865816,4117,120925.69,382289.24
6407621053,6.934542,79.866125,4117,120894.36,382266.78
619883043,6.851684,80.032727,4117,122355.91,403866.76
619905141,7.066645,80.012222,4117,117360.89,376979.09
4790000816,7.06669,80.012246,4117,117358.7,376973.39
5565782276,6.847854,79.92572,4117,123425.07,394328.23
9924565830,6.9034,79.858553,4117,122193.06,386230.34
620384473,6.915994,79.84823,4117,122734.42,386182.63
7085654863,6.914604,79.848666,4117,122728.29,386343.75
620529017,7.091863,79.888446,4117,121956.11,362751.91
4152530090,6.956005,79.888214,4117,120086.7,379418.11
634172980,9.129259,80.446796,4117,274661.12,458320.5
1146591926,9.130006,80.446421,4117,274745.53,458412.83
6538140529,8.965121,80.525526,4117,254958.86,436913.15
6286620951,9.153593,80.649019,4117,297708.65,481702.92
635079773,6.901544,79.852912,4117,122619.76,386892.74
3822124809,6.903736,79.852196,4117,122577.89,386729.57
635111100,6.899256,79.860774,4117,122173.91,386497.49
3808874254,6.89762,79.860116,4117,122112.08,386646.48
635117662,6.911239,79.87744,4117,120715.34,384085.37
635164747,6.862331,79.863774,4117,123317.86,390655.09
7085690885,6.870752,79.862025,4117,123300.45,389951.05
910154883,6.8464,79.948503,4117,123166.93,396138.45
635166169,6.908445,79.893093,4117,121289.84,385646.3
4692166467,6.90851,79.894605,4117,121305.11,385814.94
635795993,6.906915,79.851103,4117,122638.07,386622.63
2925773146,6.91081,79.849845,4117,122463.27,386202.53
635855735,6.869787,79.888192,4117,122295.03,389438.08
3354661040,6.869953,79.887793,4117,122290.07,389390.39
635855755,6.869922,79.888322,4117,122298.12,389441.82
635857021,6.869824,79.888584,4117,122317.63,389472.71
635857018,6.869667,79.888532,4117,122319.47,389477.98
635857020,6.870101,79.887853,4117,122290.16,389386.29
4582456543,6.869178,79.890003,4117,122416.2,389644.95
637009411,7.091884,79.993957,4117,118844.33,372659.94
4068148608,7.09217,79.993046,4117,118856.99,372554.41
5315988825,7.091609,79.994694,4117,118833.47,372746.77
637763018,7.101328,79.910678,4117,120970.07,366393.24
638969238,7.101272,79.910364,4117,120952.45,366368.84
667529248,7.091707,79.968874,4117,119387.14,372491.59
639266144,7.291262,79.852548,4117,130357.19,338370.12
3658420115,7.272608,79.863907,4117,128907.28,340899.17
3658467162,7.34603,79.839899,4117,135024.34,340524.57
6006772899,6.845224,79.9298,4117,123587.58,394865.65
645126091,6.978232,79.927277,4117,119336.94,379262.47
3864419811,6.978281,79.927321,4117,119336.45,379269.72
651637344,7.084894,79.893417,4117,121205.41,363775.13
1278169498,7.084803,79.893217,4117,121208.79,363770.16
7291030424,7.088295,79.89897,4117,121144.21,364505.68
651637359,7.084746,79.893093,4117,121211.59,363775.83
1278086605,7.081248,79.891203,4117,121299.66,364008.22
651747031,6.771567,79.885428,4117,127979.35,401680.55
3448778695,6.77937,79.883128,4117,127505.42,400768.28
2339320507,6.727044,79.905358,4117,130401.82,407440.82
652378597,6.714115,79.907514,4117,130953.33,408860.85
2339365431,6.720854,79.907377,4117,130651.94,408112.39
652384089,6.788103,79.885169,4117,126797.47,399768.67
1425700952,6.787945,79.885116,4117,126807.09,399789.09
652533088,6.911002,79.8816,4117,120937.78,384541.16
3150421800,6.911237,79.877535,4117,120709.15,384089.67
658424660,7.034867,79.990667,4117,118610.35,381474.54
2028303947,7.02709,79.98083,4117,118964.84,381853.32
661806557,6.84948,79.865956,4117,123818.79,392100.88
1249801969,6.853096,79.865758,4117,123628.02,391700.09
662848124,6.909376,79.896134,4117,121298.42,385902.09
3574703794,6.909482,79.896765,4117,121316.67,385957.61
4817216282,6.903517,79.909655,4117,121557.0,387608.61
665214512,6.911433,79.849602,4117,122438.65,386146.5
665214513,6.91178,79.850089,4117,122387.72,386074.33
4515020730,6.914118,79.848739,4117,122702.6,386403.87
665240022,6.927458,79.849649,4117,122256.18,384580.12
255040405,6.931985,79.846809,4117,122147.19,383978.31
2339326612,6.726637,79.905283,4117,130369.08,407410.07
665685929,6.779757,79.883117,4117,127477.4,400728.48
1418994146,6.779806,79.88305,4117,127476.82,400721.85
6266463975,6.779609,79.883205,4117,127485.55,400740.45
665686664,6.944901,79.878404,4117,120050.36,380362.67
666881493,6.915967,79.848146,4117,122739.15,386189.12
4515020715,6.918737,79.847172,4117,122718.19,385864.34
667426156,7.12612,80.070626,4117,116488.52,380509.89
667536145,7.092109,79.970919,4117,119327.64,372260.51
3289420458,7.09278,79.989979,4117,118918.42,372104.56
678334663,6.897381,79.859768,4117,122135.81,386709.45
678334730,6.897593,79.859867,4117,122129.02,386683.54
678334679,6.897152,79.859956,4117,122120.65,386692.84
678335411,6.896744,79.859923,4117,122140.32,386738.28
678334696,6.897076,79.85977,4117,122129.8,386715.17
678334722,6.897461,79.860061,4117,122111.18,386656.49
678334735,6.897663,79.859903,4117,122126.68,386674.72
3742192393,6.892317,79.862299,4117,122306.23,387301.83
13425538963,6.896899,79.859847,4117,122140.28,386736.44
733573148,6.975626,79.924702,4117,119404.84,378866.96
6535741179,6.968467,79.910777,4117,119966.26,379962.66
843513352,7.091148,79.996304,4117,118793.28,372939.36
5315988823,7.091521,79.994835,4117,118833.54,372771.17
843513354,7.091076,79.998107,4117,118675.91,373138.69
3891382236,7.091094,79.997469,4117,118717.52,373068.14
847851002,9.65963,80.160805,4117,338600.5,526634.12
847869821,9.659073,80.163404,4117,338320.43,526340.43
847851217,9.671215,80.096949,4117,345172.47,533851.2
847851287,9.662308,80.081961,4117,344156.29,532485.43
4136824664,9.662059,80.081689,4117,344116.89,532444.85
4136868892,9.659153,80.163658,4117,338306.89,526311.15
849189814,9.681832,80.22115,4117,337688.05,524351.08
